UniqueCount	AmbigCount
0	3
2	45
0	12
0	559
0	126
0	183
38	0
57	0
8	0
7	0
13	0
0	0
10	0
91	17
0	200
10	0
1	6
63	302
285	67
0	12
0	350
0	443
0	315
0	81
0	154
0	0
10	4
781	111
48	401
0	0
19	0
127	0
5	34
14	89
81	486
59	32
13	0
58	143
1	0
155	0
0	21
0	3838
0	299
0	234
0	292
0	318
0	17
0	385
0	108
0	151
12	7
1	128
0	163
1	110
0	0
0	6
0	10
0	0
0	39
0	11
789	0
0	88
0	784
0	63
2	581
3	1178
51	57
0	962
0	20
1	24
0	32
22	412
0	2
7	150
4	137
10	321
2	263
0	228
2	299
0	70
2	7
0	569
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
29132	5467
17678	33595
32022	72046
6468	6743
10452	1646
12789	19705
6348	7394
1410	0
9519	18
28172	1434
40100	560
1979	594
16815	160
0	2670
0	2486
0	44
0	0
0	0
0	1
0	0
0	21
0	27
5	0
0	0
0	48
142	24
0	3
0	27
0	27
0	3
2	79
12	35
9	36
143	21
2	75
23	400
7	40
2	0
0	0
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	104
0	94
0	99
0	68
1	34
0	25
0	14
1	6
0	15
0	13
1	16
0	0
10	4
0	2
0	1
0	1
0	2
0	1
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	1
0	0
0	0
0	190
0	201
1	32
0	0
2	0
0	0
0	0
0	0
15	36
1	50
4	52
0	38
4	12
0	16
0	11
0	0
0	0
0	6
0	2
0	0
2	0
0	0
0	0
0	0
0	0
2	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	37
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
1	2
0	0
0	66
353	137
12	0
21	28
2	44
17	18
2	29
0	6
0	6
0	8
0	1
0	0
0	0
0	1
0	1
0	0
0	1
0	1
0	1
0	0
0	1
0	0
0	1
1	0
0	1
0	3
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	44
0	40
0	21
0	11
0	13
1	21
23	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	69
0	68
0	69
0	68
0	68
0	67
0	0
3	7
0	85
0	85
0	99
0	99
0	99
0	98
0	98
0	75
0	90
3	9
0	81
0	30
1	71
35	33
1	67
0	67
0	69
0	67
0	67
0	69
0	69
0	69
0	69
0	67
0	67
0	69
0	67
0	67
0	69
0	9
0	6
0	5
0	6
0	9
0	13
0	38
0	31
0	15
0	14
1	4
0	17
4	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	70
0	70
0	70
0	5
0	0
0	61
4	51
0	34
0	0
0	0
0	50
0	0
0	0
0	0
0	27
0	0
79	19
0	19
0	7
0	1
0	32
0	32
0	33
0	33
0	27
0	32
0	0
10	1
0	27
0	9
0	5
0	0
0	5
0	9
0	9
0	9
0	9
0	9
0	9
0	9
0	5
0	9
0	9
0	9
0	9
0	9
1	14
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	9
2	9
0	2
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	2
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
1	1
0	0
0	1
0	1
0	1
0	0
0	8
0	8
0	3
0	3
0	3
0	2
0	75
0	35
27	57
0	35
0	27
0	88
0	43
0	69
0	94
0	53
0	5
1	18
1	75
0	21
2	11
4	26
0	51
0	36
0	208
0	53
0	50
0	66
0	99
0	353
0	308
0	37
0	59
0	56
0	55
0	74
0	28
0	61
0	69
0	55
0	56
0	82
0	93
0	80
0	60
0	48
0	215
3	55
0	58
0	56
0	56
0	63
0	202
0	200
0	93
0	173
0	51
11	88
0	70
43	18
0	0
0	0
0	0
0	21
0	4
0	4
21	380
0	602
25	286
0	560
0	589
0	529
4	231
0	79
3	62
0	83
2	3
0	9
0	8
0	8
0	7
4	6
0	3
0	25
0	166
0	184
0	185
0	106
2	10
0	281
1	203
0	290
2	138
0	31
3	80
0	75
5	56
0	69
0	30
0	29
0	1
0	11
0	31
0	18
0	22
0	40
0	21
0	22
0	31
0	153
0	166
0	12
0	23
3	46
0	28
0	136
0	33
0	96
0	94
1	25
0	9
0	38
0	21
0	27
1	23
2	5
2	366
0	0
0	0
0	0
0	0
0	0
0	212
0	161
0	145
0	71
0	107
0	189
0	103
0	129
0	41
0	94
0	92
0	32
0	22
0	35
0	57
4	147
0	50
0	151
0	150
0	48
0	52
0	39
0	21
0	2
10	53
1	29
0	9
3	2
0	0
0	0
0	0
0	171
0	168
0	92
0	153
0	159
0	163
0	168
0	165
0	51
0	155
4	41
0	35
1	19
4	5
2	19
0	15
0	12
0	16
0	13
0	11
4	9
1	181
0	86
0	98
2	87
0	81
0	2
1	91
13	32
0	55
0	43
0	46
2	42
0	37
0	2
0	0
0	2
0	2
0	2
0	12
0	0
0	0
0	2
0	2
0	0
0	147
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	65
0	55
0	49
0	37
3	50
0	8
12	32
0	24
0	33
4	35
0	20
0	13
0	20
0	16
0	13
1	14
0	14
0	15
0	14
0	14
0	47
0	41
0	32
0	23
0	47
0	57
0	43
0	42
4	34
0	14
3	26
28	45
0	109
0	116
0	116
0	111
0	108
0	24
0	106
1	8
0	97
0	26
0	22
0	37
0	15
0	112
0	7
0	27
0	110
0	12
0	15
0	111
0	102
0	96
2	17
0	68
15	6
0	25
0	39
0	45
0	30
0	16
0	31
0	0
0	8
0	20
0	114
0	137
0	92
0	91
0	113
0	14
1	50
0	66
0	36
0	65
0	55
0	174
0	32
0	0
3	4
0	4
0	1
0	1
0	0
0	0
0	0
3	0
1	0
4	6
0	14
0	34
0	32
0	14
0	28
0	30
0	30
0	21
0	34
0	12
3	8
0	13
0	16
1	6
0	6
0	9
0	8
0	7
0	7
0	6
1	10
1	19
0	24
0	51
18	38
0	48
1	59
0	66
1	22
0	13
4	7
0	751
0	3
0	762
0	3
0	0
0	0
0	3
0	3
0	3
116	107
0	79
0	64
0	5
4	10
1	25
0	23
0	0
3	2
0	3
0	9
15	13
0	10
0	10
0	9
0	5
1	21
23	27
0	1
0	9
0	66
0	67
2	1
24	78
0	67
163	133
0	67
0	66
0	2
3	2
0	7
1	11
0	12
0	13
5	6
0	3
0	2
0	1
0	2
0	0
0	0
3	38
1	38
4	9
10	21
0	9
0	9
1	4
0	8
0	43
0	20
0	14
0	20
0	18
0	43
0	43
0	20
0	18
0	20
0	20
0	2
0	25
0	5
1	11
0	43
0	1
0	18
0	17
0	19
0	16
0	42
0	41
0	20
0	15
0	8
0	12
0	33
0	5
0	25
0	9
0	2
0	68
0	81
6	16
0	68
0	61
0	70
0	74
0	54
0	13
0	10
0	11
0	75
0	23
0	22
3	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	14
0	191
89	102
0	101
205	0
0	0
0	0
0	1
0	42
0	44
0	44
0	32
0	38
0	3
0	25
4	20
1	40
0	75
1	32
0	48
0	52
0	61
0	57
0	37
25	93
0	30
0	28
5	222
1	211
0	202
2	212
0	99
11	22
0	0
0	0
0	4
0	5
0	24
1	94
3	37
27	53
0	26
2	0
0	2
0	0
0	0
0	0
0	0
0	0
0	374
1	374
0	147
0	39
0	45
3	38
2	38
35	171
1	114
0	84
0	82
0	80
0	54
0	30
0	23
2	26
0	27
0	26
380	8179
0	37
0	11
1	74
0	15
0	10
0	7
0	23
0	3
0	0
0	6
4	34
0	20
3	34
89	0
0	0
336	514
0	516
0	460
0	4
1	1
0	1
0	0
0	0
60	47
3	19
7	20
0	39
0	26
0	28
0	20
0	49
0	48
2	16
0	2
9	3
0	45
8	661
7	661
44	268
0	563
0	14
0	29
0	14
0	7
10	563
0	7
0	28
1	28
10	27
0	259
0	262
0	262
0	42
0	157
0	45
2	305
1	254
0	246
6	28
1	189
3	309
1	243
1	301
21	11
3	0
0	240
3	216
3	194
2	119
0	59
0	12
0	78
1	31
0	78
0	105
0	106
0	31
1	91
2	103
0	24
0	103
3	48
0	9
2	48
0	98
0	85
0	98
0	36
1	12
3	1
0	13
1	6
15	26
68	26
0	6
2	53
0	4
0	321
0	123
2	112
0	118
0	272
2	99
59	281
12	483
30	439
0	230
0	204
0	471
0	473
1	452
0	66
1	108
0	302
0	47
0	184
0	114
0	78
4	2
0	1
0	0
0	0
0	8
14	157
0	175
2	84
0	86
5	64
1	7
2	5
0	0
0	0
0	0
0	0
0	0
0	0
0	14
1	162
0	18
40	9
0	92
9	4
1	0
0	5
0	23
4	3
0	32
0	32
0	33
1	33
0	23
0	11
0	0
0	0
0	0
0	0
0	0
0	0
5	280
1	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	22
0	14
4	30
0	16
0	20
0	17
0	30
0	9
0	5
0	9
0	8
0	10
0	0
0	0
2	1
0	0
0	0
0	0
0	0
0	0
0	0
77	0
1	160
0	160
0	103
0	143
1	48
0	16
0	11
0	14
8	50
0	38
0	15
0	140
1	0
0	27
2	33
5	125
1	0
3	0
11	100
0	17
0	8
0	97
0	18
12	18
0	12
3	6
0	2
0	2
10	0
0	0
117	20
1	12
0	12
56	81
0	3
0	51
0	233
0	29
0	219
0	12
0	37
0	44
0	217
0	44
0	0
0	3
0	0
0	0
4	5
0	0
2	57
0	80
0	148
9	14
0	137
0	41
0	17
0	127
0	86
29	149
0	46
4	7
74	56
0	28
6	34
0	28
0	3159
3	3200
2	3205
0	3150
0	68
0	3
0	68
0	10
8	47
0	7
1	21
5	13
6	14
0	78
0	71
0	69
0	21
0	24
52	619
0	547
0	27
0	407
0	30
2	20
0	36
40	401
0	178
0	107
0	14
100	72
0	7
1	10
0	7
114	260
1	258
2	13
1	55
7	41
0	17
0	26
0	87
0	87
0	26
0	7
0	98
0	3
0	4
0	9
2	0
0	9
32	60
1	9
0	63
31	181
0	71
3	63
0	127
0	125
0	20
2	31
0	24
0	110
0	29
0	55
0	55
2	53
0	14
0	23
0	0
0	26
0	3
0	62
178	139
0	65
0	65
0	32
0	40
0	16
0	24
0	6
12	20
0	18
0	0
0	0
0	0
0	0
0	0
0	0
25	36
0	36
0	65
0	72
30	52
16	0
26	5789
0	5515
0	5647
0	5446
2	5570
5	5595
0	5519
0	5265
0	5275
0	5172
24	5747
0	5428
0	5292
1	5244
0	5737
0	5747
0	5594
0	5378
0	4983
0	5569
0	3788
0	4009
0	3909
0	3978
0	3984
0	80
0	80
0	2
6	0
1	2
0	7
0	1
0	1
0	41
56	49
0	4
0	4
0	144
6	142
4	29
0	65
0	83
0	57
0	51
0	58
0	53
3	87
0	59
0	84
0	51
0	43
0	39
0	43
0	33
1	52
0	34
0	29
0	21
0	16
1	20
0	14
0	6
0	12
1	40
0	8
0	8
0	12
0	8
0	24
0	12
0	5
0	25
0	13
0	8
0	7
0	13
0	4
0	15
0	3
0	19
0	24
0	15
2	2
0	12
0	9
0	12
3	5
0	52
0	52
0	2
0	5
0	1
0	1
0	1
3	2
0	0
0	0
0	0
0	1
1	512
4	87
0	524
3	411
0	489
0	554
0	128
2	519
0	519
0	373
0	514
1	115
5	17
0	136
0	226
0	27
1	134
1	6
0	132
1	232
0	109
1	113
0	111
0	100
0	190
0	94
5	88
0	141
0	143
0	97
0	98
0	92
0	97
0	1
0	6
0	5
0	98
1	4
2	14
0	50
0	12
0	14
0	5
17	67
0	40
0	16
6	10
0	36
11	40
13	59
0	11
0	0
0	0
0	0
0	0
1	111
0	111
0	0
0	0
0	0
8	689
0	761
13	467
0	731
0	749
0	277
3	504
0	139
0	48
0	82
0	57
2	15
0	80
0	47
0	77
4	62
0	110
0	9
73	354
0	95
5	120
0	40
0	19
3	19
0	19
5	19
2	13
3	8
6	18
4	16
0	16
0	9
0	9
0	9
4	162
0	29
0	9
1	8
0	10
0	10
5	159
3	6
0	46
0	44
0	22
0	24
0	8
1	18
0	21
0	19
0	35
0	52
0	6
0	76
0	25
0	17
0	51
0	6
0	37
0	53
0	53
0	37
0	3
0	9
0	19
0	73
0	26
2	24
0	1
0	0
0	0
0	0
0	0
0	0
10	131
69	36
5	0
0	16
0	15
1	0
132	225
0	31
0	194
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	18
0	33
0	37
0	19
0	232
0	236
1	212
2	43
0	58
0	43
1	23
2	4
8	66
1	20
0	4
2	427
0	104
0	396
0	24
0	358
3	455
0	57
1	102
2	38
1	215
29	125
16	0
10	194
28	100
1	23
0	41
0	723
10	127
0	387
0	1201
0	1278
2	1487
2	438
5	567
2	556
0	316
0	363
0	643
0	852
1	1368
3	694
0	641
0	1435
0	1431
5	1103
0	420
0	42
33	706
0	497
18	708
2	684
1426	417
27	58
6	33
0	0
1	0
0	0
0	0
1	0
0	0
13	20
0	14
1	6
70	65
0	46
0	1
0	27
3	27
532	410
0	165
0	12
0	71
34	155
0	0
0	0
0	0
15	85
0	488
0	94
0	15
0	42
0	9
18	368
103	1061
2	778
0	0
44	3716
47	3008
6	2952
113	1545
6	2434
8	1421
18	1149
3	434
1	487
744	34
2	27
8	3
237	57
1	57
0	0
0	0
0	0
0	0
205	87
3	30
0	162
5	190
0	95
0	91
0	21
0	22
0	19
0	14
0	11
1	10
0	2307
25	2504
0	2552
0	2250
0	2534
11	2202
0	875
5	2082
8	67
0	0
2	84
0	78
0	58
0	60
0	71
0	72
0	76
0	83
0	66
0	24
3	18
0	10
1	0
0	19
0	19
3	18
0	14
0	0
0	117
0	221
1	93
1	46
0	2
0	7
0	206
7	8
0	9
0	4
3	988
0	990
0	888
0	988
0	391
2	102
0	190
5	133
0	61
3	0
0	6
0	0
0	0
0	0
0	48
1	66
0	22
0	9
0	10
1	18
5	5
0	5
0	8
0	12
1	12
0	1
0	3
0	12
0	12
0	3
0	8
1	77
1	89
3	28
0	23
0	56
1	31
5	23
0	21
0	12
5	13
0	77
0	76
0	52
0	50
0	55
2	18
0	53
2	12
0	8
0	18
0	14
5	18
0	1
0	1
48	109
0	4
0	3
0	0
0	0
2	71
0	71
0	1
0	308
0	324
2	330
136	376
0	376
7	32
133	33
0	0
3187	26
68	72
2	5
0	0
2	9
0	0
0	49
2	99
0	45
0	100
3	476
1	473
0	444
23	165
20	40
16	115
2	65
1	63
0	2
0	2
0	1
2	4
0	6
0	1
0	16
0	15
0	14
1	17
0	17
0	16
0	17
0	12
0	16
0	8
1	5
0	5
0	5
0	25
0	13
0	8
0	11
0	28
0	21
0	16
0	28
0	2
14	26
0	4
0	0
0	0
0	0
0	0
0	0
0	3
1	11
3	11
0	2507
0	2529
0	2529
4	2462
9	385
0	318
5	29
25	133
0	2545
1	2421
0	1
0	6
1	1
0	1
0	6
3	13
5	141
0	0
0	0
0	0
0	3
0	111
1	0
0	112
3	307
3	307
0	3
0	1290
0	368
0	3
0	1
0	0
0	0
0	3
0	0
0	0
0	0
0	21
0	22
0	28
0	30
9	12
0	34
1	30
1	27
0	19
3	10
0	110
0	102
0	116
0	108
0	97
0	109
0	84
0	82
0	36
5	24
42	89
0	37
2	38
0	51
0	609
0	272
0	573
0	607
0	576
0	355
0	396
0	279
0	273
0	38
0	233
0	587
0	75
0	602
0	270
0	557
20	166
118	481
0	616
0	265
0	420
0	302
6	260
0	316
0	277
0	594
0	41
2	136
5	161
0	192
0	234
0	287
0	123
0	124
0	36
22	156
88	539
26	110
4	121
0	127
0	0
0	0
52	21
0	6
0	5
0	3
111	96
0	96
0	89
2	71
0	64
13	12
0	0
18	216
0	711
0	705
4	6
5	39
20	111
0	73
0	71
0	71
0	44
0	55
0	47
12	2377
165	803
0	2406
8	2300
8	70
2	2467
0	484
113	168
0	450
45	116
0	428
3	4
1	14
0	309
28	306
0	19
1	27
0	156
0	24
0	155
0	129
0	18
0	140
0	17
2	110
1	138
1	9
0	126
12	2
0	16
1	9
0	7
0	26
1	17
0	11
0	33
47	27
0	3
0	0
0	0
0	0
52	560
929	0
66	0
0	280
6	89
0	8
2	19
12	32
8	12
3	20
4	36
0	55
2	15
0	278
0	513
1	52
0	54
31	622
0	561
0	527
0	561
0	527
0	557
0	44
0	111
4	5
10	133
1	145
0	21
4	26
5	7
7	16
0	13
0	3
0	5
0	6
0	15
0	5
0	12
0	15
0	0
0	0
0	0
1	439
0	501
0	465
3	125
0	60
7	111
0	92
100	44
0	15
322	3
0	31
28	72
58	47
3	0
0	0
0	0
0	0
3	340
0	85
5	653
3	404
0	390
0	6
0	10
4	12
0	21
0	16
0	19
0	13
0	27
2	29
2	22
0	29
1	22
32	158
18	138
9	102
1	289
7	272
0	84
1	59
5	3
1	19
1	19
0	51
0	1900
0	1203
0	364
0	1779
0	1872
0	1096
0	1635
33	50
6	163
5	1263
0	1062
33	251
0	311
0	306
0	214
0	253
0	239
0	243
0	256
0	87
0	173
0	132
0	104
2	147
4	146
5	121
0	129
0	9
30	239
0	27
0	42
0	4
0	49
0	8
0	45
0	3
0	39
0	11
0	14
0	46
0	49
0	56
0	56
0	55
0	61
0	52
0	58
0	65
0	57
0	57
0	52
0	52
0	44
0	59
0	57
0	48
0	50
0	47
0	43
0	41
0	29
0	27
0	3
0	9
0	0
0	0
0	175
0	90
7	98
1	72
0	84
12	169
0	136
7	65
0	1935
5	1351
25	276
67	615
1	1727
0	1132
4	1582
16	138
0	1544
0	1424
28	136
0	136
1	114
1	1381
32	1419
0	1190
5	1203
34	59
0	241
0	240
36	81
0	11
0	13
0	10
0	167
0	13
0	16
3	39
1	26
0	33
0	15
2	0
0	91
1	170
0	42
0	172
0	342
0	317
0	45
0	359
1	123
9	356
0	125
0	336
0	333
5	8
6	4
0	12
10	2
0	16
0	11
0	15
0	14
0	3
0	11
0	1
22	403
0	1
0	1
0	260
0	1
0	1
0	259
0	0
0	0
0	0
13	80
0	0
0	0
0	0
0	0
3	0
0	188
0	189
1	244
0	45
0	167
0	65
0	22
3	127
0	46
3	33
0	12
0	11
9	75
0	27
3	144
5	0
0	0
0	66
0	44
25	93
5	41
0	55
0	8
180	4
0	4
0	15
0	0
3	404
0	413
0	36
0	33
0	33
0	7
0	415
0	413
17	143
58	143
0	922
0	929
0	545
0	123
0	62
7	22
2	27
12	52
1	333
1498	375
0	13
28	58
0	596
192	2567
3	495
0	0
0	2567
0	0
0	0
0	0
0	0
0	38
0	100
0	58
1	24
0	87
0	18
0	83
1	53
24	173
0	60
4	3
0	30
0	30
5	30
0	30
0	7
0	7
0	3
0	2
0	2
0	1
31	25
0	3
2	25
0	0
1	0
0	0
0	0
0	13
0	10
0	13
0	13
0	13
0	0
0	0
1	8
0	3
0	5
0	3
0	3
0	3
213	2069
1	310
0	159
194	159
8	128
2	82
21	31
12	33
0	97
6	223
43	1785
0	301
4	291
9	144
0	100
0	159
0	23
84	72
2	25
0	59
0	69
0	35
3	0
0	1101
4	154
0	969
0	55
0	373
2	2
0	519
0	368
0	31
9	0
0	1114
1	927
0	835
0	1112
25	1123
34	53
4	77
0	779
134	383
44	3
67	93
17	281
6	94
1	221
166	132
0	344
0	137
0	82
110	554
0	231
0	243
0	203
19	14
0	1196
0	1022
0	1180
3	115
1	74
0	1144
0	1173
0	914
5	282
11	144
4	61
0	62
0	116
0	133
6	88
2	157
0	39
0	36
2	41
0	218
47	289
0	35
29	336
1489	0
0	0
0	42
0	36
0	1061
0	5
0	0
0	20
0	23
0	1
0	28
0	36
0	17
0	28
0	33
0	985
0	170
0	34
0	907
1	42
0	161
0	916
1	169
13	37
22	771
5	59
5	26
4	63
2	44
0	1061
0	0
0	0
2	0
0	0
0	0
0	0
1	18
0	19
0	4
0	15
4	47
0	3
1	4
0	7
0	6
0	4
4	13
0	0
8	5
0	0
0	0
0	0
0	24
0	110
0	24
0	111
7	1
0	12
1	5
0	2
0	44
44	217
0	4
0	174
3	0
0	0
29	563
126	253
0	45
1	70
2	482
0	453
0	69
26	44
8	240
0	106
14	170
0	173
0	151
0	37
0	45
0	37
3	70
0	31
0	1
1	11
2	7
0	7
0	7
0	7
0	7
0	3
0	7
1	90
0	2
0	92
0	80
0	90
0	0
0	88
0	71
6	6
2	64
1	0
21	0
0	7
0	0
2	27
0	17
0	17
0	2
3	7
0	9
0	0
0	6
0	4
0	4
1	4
0	0
0	2
0	12
2	9
2	6
1	36
0	36
0	36
2	54
23	1218
11	1219
0	36
0	210
0	211
0	209
0	246
0	177
5	0
0	0
1	1867
3	199
9	1859
0	1884
60	574
0	1892
14	1842
0	1557
12	790
0	1
57	16
0	1
0	0
0	3
35	470
7	84
0	102
50	103
0	61
0	18
0	0
0	25
0	30
0	29
0	18
0	8
0	4
0	8
0	10
0	28
0	696
0	17
8	11
0	695
3	200
0	47
0	226
0	25
0	21
0	226
0	248
0	236
927	170
7	110
9	3
73	0
0	24
0	53
0	111
3	109
19	86
0	54
0	50
3	4
2	21
0	34
0	54
0	23
2	0
0	49
0	48
2	15
2	48
0	57
0	18
0	23
0	26
0	25
1	73
0	72
0	73
0	38
0	27
0	10
0	11
1	7
3	1
0	7
1	13
16	81
0	0
5	55
701	83
11	28
0	55
4	18
0	4
0	4
0	18
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	35
0	0
0	1
0	1
0	0
0	0
0	0
0	0
1	0
17	72
4	58
76	154
596	341
0	2
0	5
0	38
7	45
0	133
0	24
10	17
2	39
0	34
9	0
3	20
10	12
5	25
0	2
0	0
0	0
0	2
0	11
0	9
0	6
0	0
0	2
0	2
0	2
0	2
0	16901
0	16462
21	16793
63	282
2372	14737
0	4131
218	55
0	33
0	33
5	7
0	24
0	8
3	20
23	6
0	7
0	8
0	7
3	7
0	2
0	2
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
8	99
0	94
0	87
3	1
258	59
0	57
0	47
17	64
0	5
0	18
0	47
0	47
0	54
4	47
0	47
0	38
0	32
0	51
0	48
0	16
23	65
7	68
0	16
0	4
0	1
15	32
0	8
0	11
0	10
0	9
0	14
0	11
0	8
0	17
3	8
7	120
7	24
0	10
0	10
0	12
0	10
0	11
0	20
0	7
0	10
0	12
0	5
0	3
0	9
0	9
0	8
0	5
0	11
0	11
0	7
0	8
0	10
0	5
0	7
0	3
0	12
0	4
0	107
0	5
0	3
0	117
0	118
1	8
0	6
0	119
0	0
1	5
0	115
0	115
0	113
0	5
0	12
0	0
0	24
0	5
0	3
3	137
340	20
0	5
0	20
1	19
65	30
0	30
0	45
297	514
6	318
0	22
5	0
4	230
2	56
0	15299
0	4439
6	15718
72	2354
26	94
13	2004
5	1622
0	37
0	17
0	37
0	36
0	31
0	4
20	30
0	22
1	14
5	6
0	1054
3	1057
10	1066
1	46
4	14
0	170
0	241
4	243
20	180
0	191
2	67
4	12
0	2
154	292
14	261
0	329
15	324
0	71
3	49
11	164
3	156
0	30
2	65
0	67
0	19
0	48
0	22
21	66
0	15
0	2
0	476
0	533
0	448
5	445
0	34
7	16
0	11
0	14
12	0
0	0
0	0
44	28
3	14
0	22
0	23
1	16
0	10
42	16
2	16
173	16
0	16
0	53
4	103
1	53
16	102
0	62
134	935
0	596
0	480
0	62
0	508
3	0
0	4
0	8
1	9
0	0
0	0
0	0
0	0
0	1144
0	496
0	496
1	496
0	134
0	192
6	15
0	814
194	70
0	146
0	7
0	83
0	3
0	3
0	0
0	0
4	0
0	0
0	0
7	26
0	1361
0	1361
0	1361
3	39
14	33
21	560
61	393
10	72
39	304
39	70
0	0
15	305
45	80
0	107
1	195
0	24
5	62
0	51
1	40
0	41
0	16
0	27
0	16
0	1
0	6
0	4
0	7
0	1
0	4
0	5
11	753
0	774
73	771
1	45
0	778
52	87
0	38
8	564
10	427
0	616
0	628
0	611
0	52
0	31
0	159
4	119
7	119
1	72
0	0
4	13
0	13
0	13
0	17
0	18
0	18
0	17
0	18
0	17
0	10
0	10
1	18
0	11
0	3
2	13
2	36
2	19
0	63
0	71
0	55
0	74
0	73
0	82
0	9
19	23
7	73
0	22
0	34
