UniqueCount	AmbigCount
0	13
0	133
23	0
2	0
3	0
0	0
0	0
0	0
10	0
3	4
0	0
0	0
0	0
0	22
0	1
0	0
0	25
0	140
0	18
0	2
0	76
0	0
0	0
0	0
8	47
0	0
19	0
4	0
0	17
0	0
23	72
1	0
0	0
0	14
0	0
31	0
0	32
0	124
0	24
0	105
0	92
0	94
1	38
0	7
0	14
0	179
0	0
0	14
0	24
0	1
0	0
0	0
0	0
0	0
2	19
0	7
15	0
0	3
0	663
0	69
2	268
0	90
0	0
0	848
0	0
0	0
0	3
0	60
0	0
1	13
0	64
0	100
1	60
0	98
0	37
0	8
0	3
0	95
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13094	2806
9410	12797
25724	59812
5938	6346
8219	1315
11802	12224
9100	6306
2286	0
8663	21
25138	2052
36899	564
1044	204
9732	75
0	2192
0	2059
0	27
0	1
0	1
0	3
0	2
0	21
2	29
16	0
0	0
0	90
426	69
0	4
0	14
0	14
0	4
0	7
30	133
27	137
172	21
5	45
1	36
2	5
76	0
0	0
0	23
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	13
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	79
1	73
0	74
0	66
0	35
0	16
0	16
3	5
0	9
0	5
0	6
0	0
0	2
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	35
0	35
0	8
0	0
0	0
0	0
0	0
0	0
6	19
0	24
7	24
0	17
0	12
0	5
0	4
0	0
0	0
0	5
2	6
0	1
0	2
0	1
0	0
0	1
0	0
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	50
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
2	32
182	74
5	0
6	22
0	31
9	8
4	12
0	13
0	15
0	16
0	10
0	8
0	9
0	10
0	6
0	5
0	8
0	7
0	6
0	6
0	9
0	6
0	9
0	2
0	2
0	1
0	1
0	1
0	2
0	2
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	93
0	91
0	59
0	37
0	36
0	22
28	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	24
0	25
0	25
0	24
0	24
0	25
0	0
0	2
0	26
0	25
0	27
0	27
0	28
0	27
0	28
0	26
0	25
0	2
0	25
0	12
0	25
10	18
0	24
0	22
0	25
0	23
0	23
0	25
0	24
0	24
0	23
0	24
0	23
0	24
0	24
0	23
0	23
0	5
0	5
0	2
0	6
0	7
0	2
0	5
0	4
1	3
0	3
0	3
0	4
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	48
0	48
0	48
0	7
0	0
0	32
0	27
0	41
0	0
0	0
0	48
0	0
0	0
0	0
0	19
0	18
277	76
1	70
0	24
0	10
0	71
0	77
1	78
0	74
0	73
0	77
0	4
47	2
1	63
0	2
0	1
0	0
0	1
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	1
0	2
0	2
0	2
0	2
0	2
6	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	2
0	4
0	2
0	2
1	0
0	27
0	15
2	25
0	15
0	11
0	29
0	17
0	23
0	30
0	25
0	3
0	5
0	24
0	10
0	0
0	5
0	75
0	49
0	223
0	69
0	63
0	77
0	89
0	331
0	301
0	54
0	63
0	64
0	64
0	70
0	32
0	70
0	66
0	66
0	68
0	72
0	83
0	83
0	70
0	60
0	226
0	71
0	65
0	67
0	68
0	73
0	213
0	207
0	81
0	207
0	45
6	94
0	82
13	15
0	0
0	0
0	0
0	27
0	1
0	1
19	827
0	1195
24	648
0	1118
0	1177
1	1099
1	583
0	176
1	131
0	161
0	0
0	4
0	13
0	11
0	10
1	1
0	10
0	56
0	267
0	311
0	296
0	189
0	26
0	309
2	320
2	300
0	196
0	24
1	119
0	87
2	68
0	75
0	46
0	47
0	6
0	17
0	32
0	25
0	27
0	34
0	32
0	28
0	32
0	158
0	179
0	19
0	27
5	66
0	29
0	134
0	25
0	110
0	111
0	19
0	15
0	55
0	33
0	37
0	31
1	10
1	365
0	0
0	0
0	0
0	0
0	0
0	188
0	139
0	128
0	66
0	90
0	164
0	87
0	107
0	38
0	79
0	74
0	30
0	32
0	32
0	42
2	103
0	29
0	104
0	107
0	32
1	40
0	27
0	12
0	3
2	39
0	18
1	7
1	4
0	0
0	0
0	0
0	381
0	377
0	189
0	335
0	370
0	360
0	380
0	375
0	82
0	339
16	44
0	38
0	41
1	14
1	39
0	33
0	26
0	31
0	30
0	27
0	22
0	402
0	105
0	111
0	103
0	91
0	16
0	88
9	31
0	56
0	38
0	59
1	56
0	44
0	11
0	0
0	11
0	11
0	11
1	15
0	0
0	0
0	11
0	11
0	0
0	261
0	0
2	0
0	0
0	0
0	0
0	0
0	0
1	179
0	159
0	143
0	115
5	142
0	19
22	87
0	64
0	99
4	72
0	30
0	13
0	23
0	17
0	16
0	16
0	24
0	29
0	24
0	28
0	125
0	114
0	103
0	69
0	162
7	192
1	148
0	148
4	125
0	37
6	108
39	33
0	205
0	222
0	221
0	198
0	200
0	46
0	196
0	22
0	191
0	62
0	48
0	80
0	29
0	217
0	18
0	60
0	224
0	38
0	45
0	213
0	201
0	191
10	31
0	109
13	28
0	27
0	60
0	77
0	60
0	18
0	44
0	0
0	10
0	10
0	132
0	145
0	102
0	120
0	133
0	17
0	70
0	79
0	33
0	72
0	41
0	141
0	42
0	0
4	45
0	28
0	5
0	23
0	4
0	0
0	0
0	0
0	0
1	6
0	9
1	50
0	54
0	13
0	39
0	40
0	47
0	18
0	48
0	7
0	5
0	18
0	21
0	20
0	5
0	16
0	17
0	10
0	10
0	7
0	7
2	18
0	28
0	70
7	36
0	66
1	62
0	71
0	34
0	8
1	6
0	703
0	0
0	704
0	2
0	0
0	0
0	1
0	1
0	2
163	119
0	87
0	64
0	6
3	1
0	6
0	7
0	0
0	0
0	2
0	6
14	8
0	5
0	5
0	3
0	1
0	11
23	14
0	2
0	4
0	16
0	18
0	1
2	19
0	18
38	46
0	19
0	19
0	0
0	3
0	0
0	2
0	3
0	5
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	28
0	28
0	4
5	10
1	6
0	4
0	3
0	13
0	84
0	48
0	26
0	52
0	43
0	84
0	85
0	53
0	44
0	54
0	55
0	6
0	70
0	9
7	23
0	84
1	8
0	50
0	42
0	51
0	42
0	83
0	83
0	59
0	37
0	22
0	39
0	63
0	16
0	48
0	33
0	8
0	119
0	136
11	32
0	122
0	114
0	120
0	126
0	93
0	21
0	15
0	17
0	118
0	29
0	31
1	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	99
0	120
358	497
0	495
492	0
0	0
0	0
0	0
3	200
0	203
2	196
0	163
0	186
0	26
0	143
5	99
0	109
3	178
0	79
0	100
0	129
0	148
0	133
0	83
20	141
1	83
0	76
6	374
2	337
0	355
0	342
0	137
5	28
0	0
0	0
0	9
0	6
0	25
1	92
2	15
10	57
0	43
2	1
0	4
0	0
0	0
0	0
0	0
0	0
0	497
1	497
1	216
0	41
0	57
5	46
2	45
41	185
3	99
0	119
0	105
0	115
0	53
0	40
0	21
3	33
0	33
0	31
36	815
0	110
0	30
2	81
0	25
0	13
0	5
0	72
0	8
0	3
5	25
3	7
0	4
0	7
21	0
1	0
779	841
1	838
0	764
0	2
0	0
0	0
1	0
0	0
55	62
1	26
3	13
0	48
0	32
0	35
0	29
0	124
0	124
0	27
0	5
2	3
0	123
2	230
3	230
12	92
0	291
1	7
0	10
0	6
0	3
2	291
0	4
0	10
0	10
3	11
2	260
0	261
0	264
0	31
0	162
0	43
1	526
2	437
0	410
0	61
2	319
2	551
1	410
4	518
18	18
5	0
0	403
1	359
1	317
6	180
3	104
0	7
0	29
2	27
0	29
0	110
3	114
0	22
2	95
1	113
0	31
0	112
0	63
0	8
4	35
0	99
0	83
0	95
0	47
0	19
0	3
0	17
0	3
23	20
67	20
0	0
1	35
0	0
0	329
1	94
2	81
0	91
0	294
0	68
65	205
6	363
25	391
0	183
0	160
0	403
0	421
2	380
0	42
0	93
0	294
0	36
0	178
0	106
0	79
0	0
0	0
0	0
0	0
0	1
2	164
0	152
1	98
0	80
6	40
0	10
2	9
0	0
0	0
0	0
0	0
0	0
0	0
0	8
6	129
0	7
7	2
0	96
4	5
1	0
0	26
0	203
0	41
0	251
0	250
1	253
0	254
0	203
0	94
0	0
0	0
0	0
0	0
0	0
0	0
1	85
0	1
1	1
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	25
0	14
5	31
0	16
0	24
0	19
0	31
0	7
0	4
2	7
0	6
0	12
0	0
0	0
3	3
0	9
0	11
0	7
0	2
0	7
0	7
222	0
2	647
3	649
1	369
0	619
7	187
0	48
0	34
0	59
17	151
0	143
0	68
0	358
4	10
2	98
31	102
6	289
2	5
3	3
33	240
0	35
0	18
0	238
0	19
14	19
0	13
0	11
1	8
0	8
3	1
0	1
68	21
3	10
0	10
53	63
0	5
2	54
0	252
0	35
0	259
0	28
0	47
0	51
0	246
0	45
0	0
0	0
0	0
0	0
0	4
0	0
0	55
0	98
0	156
1	4
1	148
0	47
0	10
0	129
0	96
18	156
0	51
2	7
16	18
0	7
1	8
0	10
0	2651
2	2636
0	2637
1	2600
0	5
0	3
0	5
0	1
6	39
0	0
0	4
0	2
0	4
0	6
0	8
0	8
0	1
0	2
136	1168
0	1071
0	55
1	695
0	49
1	28
0	54
30	316
0	178
0	102
0	6
146	74
0	13
0	9
0	15
103	264
0	254
1	27
0	54
1	45
0	20
0	58
0	62
2	62
0	58
0	15
0	85
0	9
0	9
0	9
2	3
0	11
84	48
1	9
0	91
32	248
3	105
0	91
1	167
1	78
0	22
1	26
0	20
0	65
0	23
0	86
2	83
0	84
0	26
0	68
2	2
1	68
0	2
2	201
428	269
1	261
5	261
0	120
0	191
0	53
0	132
0	46
25	50
0	49
0	0
0	2
0	0
0	1
0	0
0	0
21	50
4	52
0	95
0	104
37	84
13	3
0	5163
0	4916
0	5083
0	4856
0	5002
3	5014
0	4952
0	4733
0	4733
0	4644
4	5117
0	4837
0	4808
0	4708
0	5113
0	5116
0	4998
0	4884
0	4496
2	4965
0	3433
1	3646
0	3582
4	3621
0	3622
0	22
0	22
0	0
4	0
0	0
0	3
0	1
0	0
2	230
285	274
1	8
1	36
0	50
5	50
0	0
0	310
0	316
0	277
0	246
0	273
0	264
31	282
0	266
0	251
1	275
0	215
0	217
0	194
0	161
2	233
0	161
0	141
0	93
0	89
0	85
0	53
1	35
0	34
0	57
2	20
0	21
0	31
0	19
0	34
0	31
0	16
0	34
0	31
0	19
0	22
0	21
0	12
0	20
0	6
0	142
0	122
0	117
5	31
0	67
0	62
0	68
8	15
0	29
0	29
0	0
0	0
0	0
4	3
0	7
0	7
0	2
0	1
0	0
0	0
1	497
3	97
0	514
0	428
0	487
0	551
0	140
2	505
0	503
2	387
1	498
0	146
0	29
0	181
1	138
0	30
4	178
0	10
0	179
0	147
0	140
0	156
0	151
0	133
0	98
0	52
0	120
0	188
0	191
0	57
0	57
0	54
0	54
0	7
0	8
0	5
0	47
0	6
0	9
0	23
0	6
0	5
1	1
2	17
0	12
0	5
1	2
0	12
5	11
5	28
0	2
0	0
0	0
2	0
0	0
0	73
0	73
0	0
0	0
0	0
6	836
0	888
6	551
0	864
0	868
0	361
4	600
0	111
2	45
0	61
0	49
0	12
0	61
0	43
0	57
2	43
0	96
0	17
95	542
0	194
10	174
2	50
0	35
10	41
0	41
11	36
0	25
6	15
5	12
2	10
0	8
0	6
0	8
0	13
6	229
0	39
0	18
7	16
0	21
0	23
6	225
0	9
1	52
0	43
0	41
0	34
1	12
0	29
0	26
0	27
0	46
1	81
0	10
0	134
0	33
0	14
0	80
1	11
0	50
1	82
0	81
0	56
2	6
0	13
0	20
0	133
0	35
1	28
0	0
8	10
1	2
0	8
1	8
0	0
5	61
0	0
0	0
0	0
0	0
0	0
84	159
0	23
0	136
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	16
0	21
1	19
1	221
0	232
0	201
4	35
2	71
0	45
0	18
0	9
7	60
5	34
1	13
3	357
0	76
0	307
1	17
0	301
3	374
0	31
0	70
0	25
3	155
30	99
22	0
9	192
27	86
5	20
0	35
0	1632
24	257
0	701
0	2692
1	2916
2	3387
1	976
22	1257
0	1242
0	634
0	811
0	1481
0	1881
1	3099
3	1553
0	1446
2	3257
0	3252
6	2514
0	942
0	61
51	1506
0	1107
25	1560
11	1527
2301	565
44	121
0	53
0	0
0	0
0	0
0	0
0	6
0	6
44	41
5	18
2	16
82	40
0	34
4	0
0	17
2	17
678	277
1	103
0	4
0	46
13	109
0	0
0	0
0	0
7	40
0	448
0	52
0	15
1	30
0	12
0	57
14	142
0	101
0	0
42	8665
30	7510
14	7443
140	4034
6	6197
11	3718
8	2674
3	1195
0	854
569	20
3	16
10	1
465	81
0	81
0	5
0	3
0	5
0	2
134	52
1	24
0	120
4	147
0	65
0	65
0	14
0	19
0	11
0	11
0	9
0	3
0	2557
14	2925
0	2964
1	2508
0	2934
1	2481
0	1000
4	2531
5	88
0	0
0	69
0	58
0	43
0	40
0	47
0	47
0	62
0	65
0	54
2	20
2	18
0	8
2	0
0	11
0	11
5	8
0	9
0	0
2	40
0	43
1	12
2	3
0	0
0	4
0	38
18	4
0	4
0	1
1	486
0	486
0	436
0	486
0	194
0	67
0	76
1	65
0	27
1	2
2	2
0	0
0	2
0	1
0	57
1	71
0	32
0	13
0	21
0	19
0	0
0	0
0	16
1	20
0	20
0	6
0	11
0	18
0	18
0	8
0	9
2	74
5	86
0	33
0	36
0	68
0	27
4	21
0	17
0	12
2	22
0	74
0	68
0	26
0	30
0	32
0	11
0	36
8	7
0	6
0	46
0	45
0	45
0	8
2	4
188	309
0	7
0	8
0	1
0	0
2	29
0	29
0	0
0	560
12	582
0	583
84	588
0	588
6	40
309	45
0	0
1453	23
36	48
1	5
0	3
17	18
1	9
0	62
2	171
0	51
0	171
2	435
2	432
0	413
12	134
20	30
17	97
0	35
0	34
0	1
0	1
0	1
0	1
0	7
0	0
0	35
0	33
0	28
3	37
0	35
0	37
0	35
0	28
0	31
0	16
0	9
0	8
0	3
0	63
0	27
0	10
0	28
0	75
0	49
0	38
2	34
0	1
29	33
0	6
0	0
0	0
0	0
0	0
0	0
0	1
0	5
0	5
0	81
0	82
0	78
0	77
4	8
0	12
0	1
3	9
0	77
0	72
0	0
2	2
2	0
0	0
0	2
0	2
4	111
0	0
0	0
0	2
0	5
0	78
0	1
0	77
3	349
3	349
0	3
1	1321
0	377
0	9
0	3
0	1
0	1
0	9
0	0
0	0
0	0
0	58
1	70
0	91
0	93
13	28
0	102
1	82
1	89
0	47
3	40
0	227
0	194
0	236
0	204
3	197
1	216
0	195
0	191
0	91
0	65
83	141
0	84
11	89
0	41
0	827
0	349
0	787
0	829
0	793
0	455
0	534
0	357
0	235
0	34
0	253
0	799
0	65
0	806
0	303
0	765
34	141
81	379
0	832
0	319
0	568
0	372
26	311
0	387
0	353
0	804
0	38
2	131
9	147
0	193
0	262
0	363
0	107
2	111
0	72
37	253
81	478
19	164
7	135
0	157
0	0
0	0
43	25
1	6
0	9
0	9
129	89
0	89
0	75
0	58
1	48
8	11
0	0
9	141
0	479
0	463
4	7
3	24
21	58
0	55
0	55
0	55
0	35
0	47
0	35
10	1328
57	466
0	1301
7	1273
4	58
3	1331
0	368
63	125
0	342
47	83
0	317
5	0
0	15
0	241
10	235
0	5
0	18
0	79
0	10
0	78
0	67
0	25
0	74
0	18
0	53
0	70
0	5
0	62
5	0
0	22
0	9
0	1
0	4
0	4
0	7
2	18
50	18
0	1
0	0
0	0
0	0
43	526
1512	0
186	0
0	471
16	148
0	25
5	21
24	58
1	33
2	25
1	35
0	81
1	22
0	465
0	486
4	54
0	67
27	601
0	543
0	497
0	546
0	494
0	541
1	52
0	126
2	2
6	119
8	105
0	22
4	22
5	11
3	7
0	10
0	3
0	12
0	16
0	22
0	11
0	16
0	21
0	2
0	0
0	0
0	395
0	485
0	417
0	59
1	36
10	52
0	52
27	29
0	5
91	2
0	15
8	25
11	20
2	0
0	0
0	0
0	0
3	376
5	127
15	775
4	383
0	382
0	6
0	7
2	10
0	22
0	12
0	18
0	14
0	28
0	30
1	22
0	24
0	15
10	127
7	82
10	62
7	310
2	294
0	97
0	58
3	2
0	16
0	16
0	60
0	804
0	499
0	129
0	739
0	788
0	469
0	672
1	17
0	42
1	531
0	449
6	123
0	135
0	127
0	100
0	102
0	83
0	95
0	93
0	28
0	57
0	40
0	37
1	78
3	77
0	66
0	70
1	7
19	184
0	10
0	26
0	6
0	99
0	9
0	87
0	17
0	78
0	13
2	23
0	96
0	99
0	52
0	43
0	42
0	44
0	43
0	43
0	62
0	55
0	41
0	36
0	36
0	31
0	40
0	39
0	35
0	30
0	24
0	25
0	24
0	18
0	16
0	7
0	9
0	0
0	0
0	457
0	239
8	248
2	189
0	239
6	445
4	328
4	162
0	650
2	444
2	128
24	220
0	575
0	347
0	511
1	50
0	489
0	475
30	147
0	147
2	135
0	994
19	1026
0	860
1	885
11	47
0	93
0	93
15	42
0	0
0	0
1	0
0	71
0	5
0	12
3	13
0	12
0	6
0	7
2	0
2	72
0	185
0	38
0	181
0	333
0	312
0	43
0	340
1	97
17	338
0	101
0	330
0	329
3	12
4	5
1	19
9	4
0	20
30	205
0	408
0	473
0	55
5	428
0	0
12	210
0	1
0	0
0	140
0	0
0	0
0	140
0	0
0	1
0	0
5	68
0	0
0	0
0	0
0	0
1	0
0	211
0	216
1	247
0	46
0	195
2	86
0	29
0	141
0	57
4	46
0	18
0	10
4	69
0	43
10	133
1	0
1	0
0	27
0	23
11	54
0	20
0	21
0	7
397	8
1	5
0	1
0	0
0	255
0	263
0	16
1	25
0	21
0	3
0	260
0	258
63	884
348	884
0	402
0	397
0	208
0	49
0	28
2	7
0	10
12	42
2	163
895	185
0	2
13	39
0	335
111	1541
3	281
0	0
0	1541
0	5
0	2
0	4
0	4
0	50
0	128
0	68
0	28
2	95
0	17
0	104
2	55
19	144
0	70
4	1
0	49
0	50
4	50
0	50
0	15
0	16
0	12
0	9
0	10
0	8
121	110
0	20
0	110
0	0
2	2
0	2
0	10
0	22
0	22
0	20
0	19
0	11
0	3
0	6
0	6
4	1
0	6
0	1
0	0
0	3
171	1704
1	226
0	117
208	117
1	95
0	61
14	26
4	29
0	65
8	192
21	1497
0	210
3	253
4	126
0	96
1	123
0	65
263	209
4	97
0	172
0	198
0	110
0	0
0	2077
4	298
1	1804
0	110
0	648
2	17
0	882
0	620
0	52
5	3
0	2097
0	1706
0	230
0	1613
55	1707
19	61
1	76
0	1158
104	576
33	2
66	172
20	333
4	169
0	327
99	156
0	501
0	208
0	108
334	598
0	334
0	344
1	314
25	21
0	1119
0	912
0	1113
2	80
1	41
0	1051
0	1115
0	870
6	309
8	135
3	55
0	60
0	91
0	109
4	75
1	138
0	30
0	23
3	34
0	233
32	308
0	36
10	339
0	0
0	0
0	42
0	32
0	887
0	7
1	2
0	17
0	18
0	4
0	20
0	32
0	13
0	20
0	27
0	844
0	114
0	34
0	737
0	41
0	113
0	767
0	117
1	26
9	686
5	34
3	17
0	42
4	40
0	887
0	2
0	0
0	0
0	0
0	0
0	0
0	26
0	27
0	1
0	19
5	56
0	3
0	3
0	5
0	9
0	5
0	17
0	0
5	7
0	3
0	0
2	2
0	20
2	128
0	15
0	128
3	1
0	22
4	4
0	2
0	45
24	211
0	0
0	32
1	1
0	1
2	359
23	168
0	26
0	35
0	305
0	295
0	31
5	22
2	178
0	154
12	243
0	262
0	244
0	51
0	55
1	50
6	138
0	15
0	0
0	8
35	138
0	112
0	114
0	140
7	136
0	101
0	110
1	314
0	28
0	270
0	259
0	263
0	1
0	285
0	240
4	10
0	197
0	0
44	0
0	0
0	0
7	7
0	0
0	1
0	0
2	1
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	30
3	22
0	23
1	7
3	8
0	9
0	9
8	487
4	486
0	8
0	81
0	80
0	66
0	81
1	52
6	5
1	0
0	246
0	36
0	244
0	246
2	82
0	244
2	239
0	204
1	105
0	61
147	74
0	70
4	39
0	0
30	380
1	43
0	60
44	60
0	38
0	13
0	0
0	2
0	2
0	2
0	2
0	1
0	1
0	1
0	1
0	1
0	366
0	1
0	0
0	366
0	6
0	2
0	6
0	1
0	1
0	6
0	7
0	6
485	88
5	56
2	2
158	0
1	14
0	23
0	47
0	47
8	44
0	28
0	19
2	2
7	6
0	11
0	18
0	17
54	0
1	87
0	81
7	22
0	88
0	75
0	30
0	31
0	41
0	26
6	112
0	107
0	117
0	65
0	38
0	12
0	27
0	31
16	9
0	28
1	36
20	110
1	0
20	49
465	28
4	11
0	17
3	138
0	13
0	27
1	138
0	80
0	75
4	83
0	77
0	71
0	57
0	74
0	77
0	71
1	68
0	68
0	14
11	0
1	77
6	2
9	34
0	9
0	15
0	19
0	10
0	5
0	4
9	37
2	37
55	114
497	272
0	9
0	20
0	45
14	36
0	102
0	24
9	20
0	30
0	29
7	0
1	12
9	5
3	20
3	6
0	4
4	3
0	2
1	31
10	29
1	18
0	0
0	12
0	19
0	21
0	17
0	1921
0	1818
7	1861
27	103
492	1355
0	560
250	29
0	17
0	12
1	2
0	12
0	5
0	14
5	2
0	5
0	5
0	4
1	4
0	2
0	1
0	0
0	1
1	2
0	1
0	1
0	1
0	0
0	0
5	75
0	72
0	69
3	4
417	120
0	119
2	99
19	74
1	6
0	29
2	64
0	64
1	69
4	64
0	65
0	47
0	31
0	73
0	69
0	29
61	66
3	69
3	17
0	2
0	1
15	12
0	2
0	8
1	3
0	2
0	3
0	7
0	2
0	4
8	2
2	60
2	19
0	7
0	7
0	12
0	2
0	7
0	9
0	6
0	3
0	5
0	4
0	2
0	2
0	4
0	3
0	6
0	6
0	4
0	1
0	3
0	3
0	3
0	5
0	1
0	3
0	4
0	46
0	5
0	2
0	43
0	44
0	2
0	2
0	45
2	0
4	5
0	48
0	48
0	44
0	5
2	8
0	1
0	13
0	5
0	1
2	193
525	26
0	0
0	26
0	26
26	15
0	15
0	17
134	209
4	118
0	9
0	1
3	92
0	19
0	1557
0	592
0	1697
4	466
1	17
1	328
3	283
0	13
0	6
0	12
0	12
0	11
0	0
5	7
0	7
0	2
1	3
1	888
5	889
7	900
0	44
3	18
0	77
0	109
3	109
8	83
1	85
4	28
1	4
1	0
182	289
6	243
0	323
9	315
1	60
1	45
11	164
2	160
0	24
0	53
0	77
0	21
0	60
0	11
16	59
0	15
0	3
0	115
0	138
0	119
1	118
0	7
1	4
0	1
0	3
456	42
8	42
0	20
57	29
0	18
0	23
1	25
0	15
0	7
3	0
0	0
79	17
1	17
0	77
1	154
2	76
17	151
0	84
66	846
1	504
0	377
0	53
0	416
6	0
0	2
1	0
0	0
0	0
0	0
3	1
0	1
0	616
0	335
0	335
1	335
0	68
0	90
2	16
0	360
99	72
1	63
0	1
0	33
0	1
0	0
0	0
0	0
3	0
0	1
0	0
2	11
0	716
0	717
0	717
0	1
7	5
7	270
17	185
9	37
69	410
25	37
0	0
17	404
30	110
0	128
0	246
0	38
7	74
0	75
0	59
0	64
0	26
0	35
0	18
0	1
0	2
1	5
0	6
0	1
0	5
0	6
6	432
0	433
45	432
0	31
0	435
24	59
3	76
4	957
13	725
1	1015
0	1046
0	1010
0	75
0	37
0	228
2	170
7	148
0	105
0	0
4	30
0	30
0	25
0	8
0	8
0	8
0	8
0	7
0	7
0	3
0	3
1	7
0	3
1	1
0	5
5	43
0	31
0	51
0	56
4	46
0	73
0	73
0	75
3	5
9	37
50	69
0	8
0	28
1	11
2	12
5	8
0	8
188	8
0	3
4	291
0	289
0	279
0	54
