UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2504	145
3002	1932
22998	3942
2587	118
1180	14
5548	776
2832	160
185	0
1789	0
5141	13
9602	0
348	0
2646	0
1	100
3	75
0	1
0	0
0	0
0	3
0	0
0	2
0	1
15	0
0	0
0	25
136	1
0	0
0	0
0	0
0	0
0	0
10	7
1	7
90	4
9	6
0	0
0	0
12	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	32
0	32
0	29
0	25
0	4
0	1
0	3
1	2
0	2
0	1
0	1
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	1
0	1
0	1
0	0
0	1
0	1
0	0
0	0
0	10
0	11
0	0
0	0
0	0
0	0
0	0
0	0
5	3
0	10
1	10
0	9
1	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
46	5
2	0
2	2
0	2
5	0
3	0
0	3
0	3
0	3
0	1
0	1
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	51
1	46
0	36
0	13
0	10
0	10
21	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	7
0	8
0	7
0	7
0	7
0	0
0	1
0	7
0	7
0	11
0	12
0	12
0	12
0	12
0	8
0	10
2	1
0	7
0	3
0	7
0	5
0	7
0	6
0	7
0	6
0	6
0	7
0	7
0	7
0	7
0	6
0	6
0	7
0	6
0	6
0	7
0	2
0	2
0	0
0	0
0	1
0	0
0	2
0	2
0	1
0	0
0	1
0	1
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
59	6
0	4
0	0
0	2
0	24
0	25
0	27
0	26
0	26
0	25
0	0
13	0
0	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	8
0	3
1	5
0	3
0	2
0	9
0	2
0	7
0	10
1	3
0	0
0	0
0	5
0	2
0	0
0	3
0	13
0	5
0	82
0	8
0	8
0	14
0	14
0	123
0	101
0	5
0	7
0	7
0	6
0	7
0	0
0	13
0	6
0	7
0	6
0	6
0	8
0	19
0	6
0	6
0	76
0	11
0	13
0	6
0	6
0	19
0	68
0	69
0	7
0	67
0	15
1	36
0	20
10	0
0	0
0	0
0	0
0	3
0	1
0	1
0	144
9	334
8	19
0	304
1	322
2	296
1	105
0	22
0	3
0	21
1	0
0	0
0	3
0	1
0	0
1	0
0	2
0	10
0	62
0	64
1	53
0	36
0	0
2	61
1	52
0	51
0	25
1	0
0	25
0	15
1	2
0	13
0	1
0	1
0	3
0	1
0	10
0	6
0	8
0	11
0	7
0	8
0	10
0	55
0	59
0	1
0	8
3	9
0	8
0	48
0	5
1	38
0	38
1	3
0	3
0	18
0	7
0	12
0	10
0	2
5	98
0	0
0	0
0	0
0	0
0	0
0	46
0	31
0	26
0	4
0	22
0	31
0	20
0	25
0	3
0	24
0	12
0	3
0	2
0	4
0	16
7	105
0	29
0	107
0	103
0	29
0	44
0	17
0	6
0	1
1	24
2	3
1	7
2	0
0	0
0	0
0	0
0	113
0	109
0	61
0	96
0	102
0	106
0	109
0	97
0	28
2	94
6	30
1	7
0	2
1	0
0	10
0	3
0	2
0	2
0	1
0	0
0	0
1	122
1	42
0	44
1	42
0	27
0	0
2	34
3	18
0	27
0	19
0	11
0	11
1	11
0	6
0	0
0	6
0	6
0	6
0	6
0	0
0	0
0	6
0	6
0	0
0	65
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	29
0	20
0	21
0	12
0	16
0	5
9	3
0	0
0	11
1	2
0	12
0	2
0	11
0	4
0	2
0	5
0	3
0	7
0	3
0	4
0	17
0	13
0	7
0	6
1	12
1	24
0	20
0	20
4	10
0	0
2	6
13	0
0	48
0	76
0	76
0	57
0	62
0	4
0	47
2	3
0	48
0	23
0	17
0	19
0	0
0	75
0	2
0	23
0	77
0	4
0	5
0	65
0	50
0	53
2	12
0	23
3	0
0	4
0	11
0	13
0	7
0	0
0	6
0	0
0	0
0	0
0	39
0	46
0	21
0	28
0	35
0	2
0	8
0	23
0	9
0	9
0	12
0	0
0	2
0	0
14	28
0	19
0	2
0	10
0	1
0	0
1	0
0	0
1	0
1	4
0	6
2	22
0	26
0	6
0	20
0	18
0	20
1	10
0	22
2	3
1	2
2	2
0	5
0	11
0	3
0	11
0	2
0	7
0	7
0	1
1	2
0	9
0	9
0	20
4	6
0	20
0	13
3	16
0	2
0	0
1	0
0	23
0	0
0	23
0	0
0	0
0	0
0	0
0	0
0	0
67	19
0	13
0	11
0	0
2	3
0	3
0	3
0	0
0	0
0	0
1	1
4	1
0	2
0	1
0	1
0	2
0	7
10	7
0	1
0	4
0	6
0	10
0	0
5	7
0	10
7	10
0	10
0	10
0	1
0	0
0	0
0	3
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
2	3
0	3
0	0
1	1
0	0
0	0
0	0
0	8
0	42
0	30
0	20
0	31
0	30
0	42
0	42
0	31
0	30
0	33
0	31
0	0
0	34
0	1
0	14
0	42
0	1
0	31
0	30
0	31
0	30
0	42
0	42
0	32
0	27
0	14
0	15
0	26
0	11
0	21
0	12
0	1
0	23
0	29
2	1
0	23
0	22
0	22
0	27
0	22
0	0
0	1
0	1
0	6
0	1
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	7
37	36
0	36
208	0
0	0
0	0
0	0
1	74
0	78
1	76
0	55
1	72
0	1
0	58
0	33
0	14
1	25
0	11
0	17
0	18
0	18
0	15
0	8
2	8
0	8
0	8
3	60
0	38
0	55
1	49
0	17
3	1
0	0
0	0
0	3
0	2
0	1
0	41
0	1
16	41
0	37
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	228
0	228
0	120
5	1
0	16
4	15
2	15
19	102
0	45
0	58
0	61
0	54
0	26
0	9
0	4
1	1
0	1
0	1
15	193
0	26
0	4
0	13
0	5
0	3
0	1
0	10
0	1
0	0
2	1
1	1
0	0
0	1
1	0
0	0
203	142
0	144
0	142
0	0
0	0
0	0
0	0
0	0
35	9
0	1
1	1
0	7
2	1
0	1
0	2
0	24
1	23
0	0
0	0
0	0
0	24
2	98
3	98
3	23
0	12
0	0
0	0
0	0
0	0
0	12
0	0
0	0
0	0
0	0
0	106
0	106
0	105
0	11
0	49
0	13
0	81
0	73
0	58
1	0
0	52
2	103
0	54
2	77
7	0
0	0
0	54
0	44
0	41
2	32
1	14
0	0
0	0
0	0
0	0
0	1
2	3
0	1
0	1
2	3
0	1
0	3
0	3
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
12	10
23	10
0	0
0	0
0	0
2	75
0	8
0	8
0	8
3	62
0	15
35	51
8	93
31	81
4	27
0	38
0	92
1	103
1	89
0	3
0	15
0	63
0	4
1	35
1	16
0	9
0	0
0	0
0	0
0	0
0	0
24	14
0	55
113	12
0	13
3	10
0	1
0	1
0	23
0	23
0	24
0	13
0	24
0	0
0	0
1	35
0	2
0	0
0	23
0	0
1	0
0	1
0	7
0	0
0	10
0	10
0	10
0	10
0	7
0	6
0	0
0	0
0	0
0	0
0	0
0	0
1	62
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	18
0	13
7	19
0	14
0	19
0	11
0	12
0	3
0	1
0	3
0	1
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
34	0
0	106
5	106
0	4
0	103
0	5
0	4
0	3
0	2
2	7
0	5
0	2
0	29
0	0
0	3
0	4
2	26
0	0
0	0
2	22
0	1
0	0
0	29
0	7
4	7
0	2
0	2
0	1
0	2
3	0
0	0
37	9
2	6
0	6
27	3
0	0
0	8
0	77
0	5
0	74
3	1
0	4
0	7
0	74
1	7
0	0
0	1
0	0
0	0
0	0
0	0
0	6
0	25
0	44
1	0
0	37
0	6
0	5
0	37
0	10
10	27
0	9
1	0
3	3
0	1
1	2
0	2
8	154
11	135
2	123
0	128
0	1
0	0
0	1
0	0
1	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
67	445
1	423
0	0
0	231
0	12
0	6
0	7
5	26
1	26
0	18
0	0
41	3
0	1
0	2
0	0
38	44
0	44
0	0
0	9
0	8
0	0
0	24
0	8
0	7
0	23
0	4
0	11
0	4
0	0
0	3
2	0
0	3
66	3
0	0
0	29
14	111
0	43
0	31
0	72
6	28
0	2
0	2
0	5
0	29
1	5
0	44
0	44
1	44
0	9
0	39
1	0
0	39
0	0
0	35
125	36
0	41
0	41
0	11
0	34
0	5
0	24
0	7
11	19
2	19
0	0
0	0
0	0
0	0
0	0
0	0
5	15
2	15
0	30
0	30
6	19
5	0
9	1968
0	1780
0	1929
0	1665
0	1881
2	1883
0	1860
0	1684
0	1686
3	1494
11	1909
0	1715
0	1395
0	1682
0	1902
0	1904
2	1826
0	1466
0	1621
0	1811
0	988
0	1210
0	1102
0	1203
0	1207
0	42
0	42
0	0
1	0
0	0
0	5
0	0
0	5
1	39
69	42
0	0
0	3
0	14
1	14
0	0
0	84
0	82
0	71
0	55
0	68
0	61
12	86
0	64
0	76
2	62
0	50
0	45
0	44
0	35
0	53
0	39
0	29
0	17
0	8
0	19
0	3
0	4
0	6
0	8
0	3
0	4
0	10
0	4
0	8
0	10
0	2
0	8
0	10
0	4
0	4
0	6
0	1
0	2
0	0
0	58
0	48
0	42
2	4
0	29
0	16
0	26
3	4
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	142
0	5
0	142
1	114
0	131
1	155
0	10
1	142
0	142
0	103
0	142
0	22
0	9
0	35
0	68
0	8
1	33
1	0
0	44
0	65
0	24
1	36
0	36
0	24
0	56
0	38
0	20
0	47
1	47
0	50
0	48
0	40
0	48
0	1
0	1
0	0
0	44
1	1
1	1
0	15
1	8
1	3
0	0
0	4
0	1
0	0
0	1
0	2
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	32
0	32
0	0
0	0
0	0
9	178
0	206
2	105
0	180
0	172
0	48
0	128
0	12
0	2
0	4
0	11
0	0
0	13
0	10
0	13
0	4
0	17
0	0
55	105
0	58
6	47
0	11
1	5
0	0
0	0
4	6
1	1
1	1
0	1
0	0
0	1
1	0
0	0
0	1
1	55
0	7
0	2
0	1
0	3
0	3
4	56
0	2
1	10
0	5
1	3
0	8
0	5
0	7
0	5
0	5
0	11
0	16
0	4
0	40
0	5
0	3
0	13
0	4
0	8
1	18
0	17
0	6
0	0
0	5
0	7
0	39
0	6
0	2
0	0
26	26
1	1
0	25
3	25
0	0
0	0
0	0
0	0
0	0
0	0
0	0
110	118
0	6
0	112
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	8
1	17
0	15
0	78
0	78
0	68
4	2
0	18
0	12
1	5
0	2
7	28
0	0
0	0
0	136
0	17
0	137
0	0
0	126
0	166
0	8
0	17
1	1
1	54
5	20
6	0
5	77
29	36
0	7
0	8
0	176
9	2
0	3
0	262
0	348
0	431
0	44
7	109
0	105
0	8
0	41
0	120
0	187
0	381
0	172
0	164
0	408
0	405
1	283
0	72
0	0
6	154
0	124
12	169
2	165
1327	27
13	10
0	7
0	0
0	0
0	0
0	0
2	3
0	3
54	23
0	13
0	7
64	27
1	27
5	0
0	7
0	6
372	69
1	33
0	1
0	10
12	55
0	0
0	0
0	0
7	13
0	237
0	19
0	0
0	0
0	0
2	24
14	80
0	56
0	0
19	1185
4	1039
9	1003
92	280
2	626
1	276
0	16
3	126
0	170
290	4
1	4
4	0
169	13
1	13
0	0
0	0
1	0
0	0
80	5
1	5
0	16
0	15
0	29
0	27
0	4
0	6
0	4
0	4
0	3
0	3
0	1639
7	1753
0	1839
0	1591
0	1774
2	1588
0	208
4	1334
5	36
0	0
0	14
0	16
2	11
0	13
0	14
0	14
0	16
0	17
0	11
0	3
0	3
0	0
0	0
1	10
0	9
2	5
0	1
0	0
0	1
0	11
0	1
0	0
0	0
0	0
0	10
5	2
1	2
0	0
0	129
0	129
0	118
0	131
0	25
0	7
0	7
0	7
0	4
0	0
0	0
0	0
0	0
2	0
0	37
4	45
0	12
0	4
0	7
0	10
0	0
0	0
0	5
1	7
0	7
0	1
0	2
0	7
0	7
0	1
0	5
3	34
5	34
0	18
0	13
0	24
0	7
0	5
0	2
0	2
0	0
1	34
0	34
0	6
2	6
0	7
0	0
0	7
2	0
0	0
0	1
0	1
0	1
0	0
0	0
353	300
0	1
0	14
0	1
0	0
0	169
1	169
0	3
0	296
8	294
0	296
65	311
0	311
5	3
134	3
0	0
1291	0
13	0
0	0
0	0
1	0
0	0
0	25
0	56
0	19
0	58
1	175
1	171
0	160
12	41
7	2
4	23
0	15
0	12
0	0
0	0
0	0
0	1
0	1
0	0
0	5
0	5
0	4
0	7
0	8
0	5
0	5
0	6
0	4
0	0
1	1
0	0
0	1
0	7
0	2
0	1
0	2
10	22
0	20
1	14
0	22
0	0
13	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	1
0	2
0	3
0	3
1	3
0	1
0	0
0	0
0	0
0	2
0	3
0	0
0	3
0	0
0	0
0	3
0	0
2	12
0	0
0	0
0	1
0	1
0	11
0	1
0	11
3	236
2	236
0	0
6	500
0	128
0	1
0	0
0	0
0	0
0	1
0	0
1	0
0	0
0	6
0	6
0	9
0	29
5	10
0	33
0	31
0	8
0	3
4	6
1	80
0	66
0	107
0	90
1	72
1	81
0	78
0	80
0	25
0	18
40	29
0	24
3	25
0	6
0	211
0	78
0	197
0	211
0	199
0	100
0	121
0	82
0	66
0	1
0	62
0	204
0	8
0	203
0	70
0	187
16	42
37	66
0	215
0	76
0	135
0	87
5	77
0	94
0	81
0	202
0	2
3	33
5	40
0	43
0	59
0	83
0	30
1	29
0	8
13	53
34	17
3	43
1	28
0	32
0	0
0	0
31	1
0	0
0	1
0	0
56	36
0	36
0	34
0	28
0	15
2	1
0	0
2	26
0	197
0	192
1	2
4	3
10	8
0	9
0	9
0	9
0	7
0	7
1	7
4	515
24	163
0	491
0	489
0	6
0	512
0	166
44	67
0	145
22	39
0	130
1	0
0	2
0	99
13	91
0	0
0	3
1	51
0	4
0	47
0	43
0	4
0	50
0	7
3	29
0	47
0	4
0	43
4	0
0	4
0	0
0	0
0	1
0	1
0	3
2	12
42	12
0	0
0	0
0	0
0	0
42	13
848	0
32	0
2	80
1	35
0	1
1	1
4	0
0	0
2	1
1	6
0	8
1	1
0	79
0	184
0	22
0	4
34	189
0	206
0	191
0	208
0	192
0	206
0	20
0	49
3	1
1	26
0	46
0	0
0	0
1	0
0	2
0	1
0	0
0	2
0	2
0	2
0	2
0	0
0	2
0	1
0	0
0	1
0	133
0	180
0	152
5	22
0	5
7	9
0	12
19	4
0	0
71	0
1	5
4	13
3	0
0	0
0	0
0	0
0	0
1	144
2	13
158	272
3	160
0	21
0	0
0	2
0	3
0	6
0	1
0	2
0	2
0	7
1	9
0	5
0	6
0	2
4	7
4	2
1	0
4	166
7	152
0	17
0	8
0	0
1	10
0	10
0	39
1	178
0	114
0	18
0	152
0	167
0	107
0	137
0	0
0	1
0	94
0	96
3	16
0	23
0	23
0	14
0	10
0	9
0	9
0	13
0	5
0	3
0	3
0	2
0	49
0	47
0	40
0	46
0	0
4	1
1	4
0	9
0	2
2	14
0	0
0	11
0	0
0	12
0	1
0	0
0	15
0	14
0	13
0	16
0	16
0	21
0	21
0	20
0	18
0	17
0	16
0	8
0	8
0	9
0	17
0	18
0	13
0	13
0	13
0	9
0	9
0	3
0	2
0	2
0	1
0	0
0	0
0	101
0	6
3	47
1	8
0	10
3	95
1	52
2	39
0	350
3	211
5	47
9	106
0	304
0	179
0	270
0	19
0	266
0	240
16	57
0	57
0	49
0	347
15	369
0	275
0	296
3	2
0	61
0	61
13	3
0	0
0	1
0	1
0	48
0	0
0	0
1	6
0	6
0	4
1	3
0	0
0	17
0	42
0	4
0	38
0	93
0	90
0	4
0	102
0	22
7	102
0	22
0	93
0	92
0	3
1	0
0	6
3	1
1	6
41	103
0	338
7	520
0	10
12	466
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	124
0	128
1	72
0	20
1	110
0	40
0	2
1	66
0	16
1	16
0	3
0	1
1	4
0	2
4	5
4	0
1	0
0	17
0	14
7	11
0	9
0	11
0	1
21	0
0	0
0	8
0	0
0	112
0	112
0	15
0	5
0	6
0	0
0	110
0	109
17	142
50	142
0	37
0	37
0	7
0	3
0	1
0	0
0	0
3	5
1	29
444	34
0	1
1	1
0	122
39	801
0	107
0	0
0	800
0	0
0	0
0	0
0	0
0	14
2	60
0	29
0	9
1	46
0	5
0	50
0	22
4	46
0	29
3	0
0	26
0	26
2	26
0	26
0	7
0	5
0	5
0	5
0	5
1	1
22	14
0	0
0	14
0	0
1	0
0	0
2	51
0	122
0	96
7	100
12	72
0	48
0	11
1	3
0	0
0	0
2	16
1	1
0	0
0	1
61	520
6	44
0	55
54	55
0	5
0	10
6	1
3	3
0	9
1	23
13	433
0	63
2	11
6	25
0	2
0	2
0	8
58	45
0	23
0	33
0	42
0	4
0	0
0	409
0	61
0	339
0	15
0	99
0	0
0	146
0	99
0	5
1	0
0	405
0	328
0	209
0	584
90	577
16	6
1	8
0	341
29	67
10	0
41	5
19	84
3	15
2	145
41	4
0	201
0	52
0	10
124	6
0	132
0	136
0	124
26	4
0	247
0	195
0	242
0	3
1	3
0	205
0	242
0	181
2	50
3	18
4	10
0	3
0	13
0	15
1	11
1	18
0	3
0	3
1	5
0	47
6	76
0	7
3	91
0	0
0	0
0	9
0	3
0	696
0	0
1	0
0	1
0	1
0	0
0	2
0	3
0	1
0	2
0	3
0	653
0	19
0	9
2	549
0	8
0	69
0	604
0	49
3	5
3	517
3	16
1	1
2	14
1	20
0	696
0	0
0	0
0	0
0	0
0	0
0	0
10	157
1	196
1	4
5	90
4	79
0	16
7	23
0	31
0	32
0	34
6	151
3	1
32	58
0	6
0	0
3	1
0	4
0	37
0	4
0	37
1	0
0	3
1	1
0	0
1	16
6	8
0	0
0	12
0	0
0	0
0	80
10	7
0	8
0	13
0	80
0	69
0	7
0	0
0	37
0	29
2	53
6	73
0	57
0	13
0	1
0	13
2	23
0	2
0	0
0	0
0	10
0	9
0	9
0	10
1	10
0	8
0	9
0	14
0	1
0	12
0	12
0	12
0	0
0	13
0	12
0	0
0	11
0	0
23	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
3	157
1	157
0	0
0	24
0	24
3	15
0	24
0	16
2	0
0	0
0	77
0	1
0	74
0	77
3	1
0	76
0	76
0	62
1	25
0	62
254	25
0	72
7	21
0	0
10	20
0	12
0	22
24	22
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	53
0	0
0	0
0	53
0	3
0	2
0	3
0	0
0	0
0	3
0	3
0	3
166	24
1	24
0	0
32	0
0	3
0	6
1	7
0	7
1	2
0	4
0	6
1	0
1	1
0	1
0	4
0	1
20	0
0	49
0	26
1	3
1	43
0	23
0	3
0	6
0	7
0	8
0	55
0	35
0	58
0	21
0	12
0	0
0	18
0	21
5	2
0	18
1	23
15	8
0	0
1	0
110	6
0	2
0	4
0	39
0	4
0	8
0	39
0	9
0	9
0	9
0	9
0	9
0	6
0	9
0	9
0	7
0	5
0	5
0	0
4	0
2	3
0	0
4	2
0	0
0	0
0	0
0	0
0	0
0	0
9	2
1	2
43	64
310	107
0	1
0	5
1	4
2	13
0	24
0	7
2	0
0	7
0	7
2	0
1	3
2	2
1	6
5	3
1	0
1	0
0	1
3	29
1	26
1	22
0	0
1	18
0	27
0	37
1	34
0	1656
0	1619
5	1682
14	21
481	1050
0	547
75	5
0	5
0	0
1	0
0	1
0	4
0	0
1	0
0	0
0	0
0	1
2	1
0	2
0	3
0	0
0	3
0	2
0	0
0	0
0	0
0	1
0	0
0	7
0	7
0	6
0	0
134	10
0	12
0	11
1	0
0	1
0	1
0	14
0	14
0	15
3	14
0	14
0	7
0	6
0	88
4	76
1	19
28	24
3	24
1	0
0	1
0	1
0	1
0	1
0	1
0	2
0	2
0	2
0	1
0	0
0	1
4	1
0	1
4	1
0	1
0	1
0	8
0	1
0	7
0	9
0	2
0	1
0	1
0	2
0	1
0	1
0	1
0	1
0	1
0	1
0	2
0	0
0	0
0	1
0	0
0	7
0	0
0	1
0	1
0	0
0	7
0	1
0	1
0	1
0	1
0	0
0	1
2	0
4	3
0	3
0	2
0	0
0	1
0	0
0	0
0	7
0	1
0	0
0	46
176	0
0	0
0	0
1	0
15	9
0	9
0	0
62	75
3	42
0	0
4	0
1	30
1	5
0	1368
19	595
0	1355
11	200
2	2
10	237
5	147
0	1
0	0
0	1
0	1
0	1
0	0
3	3
0	3
0	1
0	0
0	343
1	343
9	343
0	5
1	1
0	64
0	91
4	91
5	68
0	74
3	23
1	5
0	0
34	35
1	32
0	39
3	37
0	2
0	1
12	68
0	65
0	13
1	13
0	31
0	9
0	16
0	7
8	15
0	6
0	0
0	72
0	82
0	58
0	58
0	2
3	0
0	0
0	0
88	16
0	16
0	6
26	3
0	0
0	2
1	3
0	2
0	1
9	2
0	2
46	0
0	0
0	22
0	42
0	22
4	42
0	21
41	155
8	147
0	103
0	6
0	118
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	335
0	185
0	185
0	185
0	23
0	33
0	13
0	197
52	1
0	34
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	322
0	322
0	322
0	3
3	4
3	122
15	29
0	2
14	54
10	2
0	0
0	53
22	0
0	1
1	26
0	0
2	43
0	32
3	40
0	40
0	11
0	4
0	2
0	0
0	1
0	1
0	1
0	0
0	1
0	1
11	181
0	198
19	195
0	9
0	198
18	24
1	26
1	252
2	173
0	278
1	291
0	278
0	8
0	1
1	43
1	41
0	36
0	19
0	0
3	1
0	1
0	0
0	13
0	15
0	13
1	13
1	15
0	13
0	7
0	9
0	15
0	7
0	1
0	11
1	14
1	6
0	24
0	35
1	24
0	24
5	29
0	32
0	1
5	5
9	30
0	5
0	14
0	0
0	1
0	1
0	1
111	0
0	0
2	28
0	28
0	28
0	17
0	22
0	25
0	10
2	22
0	2
0	5
0	2
0	9
0	12
0	2
0	9
0	9
1	9
0	1
4	0
0	2
0	1
0	0
3	1
0	1
0	1
